models_fitness	models_synergies_tp	models_synergies_fp	models_synergies_tn	models_synergies_fn	models_sensitivity	models_specificity	models_precision	models_fpr
topology.sif_run_429__G19_M3.gitsbe	0.64179105	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_416__G19_M2.gitsbe	0.64179105	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_215__G19_M1.gitsbe	0.6567164	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_266__G19_M2.gitsbe	0.5970149	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_164__G19_M1.gitsbe	0.64179105	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_24__G19_M2.gitsbe	0.6044776	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_471__G19_M4.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_437__G19_M2.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_160__G19_M8.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_33__G19_M4.gitsbe	0.6119403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_62__G19_M4.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_153__G19_M4.gitsbe	0.63432837	3	9	127	14	0.176470588235294	0.933823529411765	0.25	0.0661764705882353
topology.sif_run_424__G19_M1.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_377__G19_M2.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_88__G19_M5.gitsbe	0.6567164	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_212__G19_M3.gitsbe	0.64179105	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_468__G19_M1.gitsbe	0.6865672	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_179__G19_M3.gitsbe	0.6268657	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_293__G19_M0.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_434__G19_M4.gitsbe	0.64179105	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_301__G19_M3.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_484__G19_M0.gitsbe	0.5970149	1	1	135	16	0.0588235294117647	0.992647058823529	0.5	0.00735294117647059
topology.sif_run_199__G19_M0.gitsbe	0.6044776	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_147__G19_M0.gitsbe	0.6791045	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_12__G19_M4.gitsbe	0.6119403	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_227__G19_M1.gitsbe	0.6492537	1	1	135	16	0.0588235294117647	0.992647058823529	0.5	0.00735294117647059
topology.sif_run_470__G19_M3.gitsbe	0.6641791	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_261__G19_M3.gitsbe	0.67164177	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_479__G19_M1.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_137__G19_M16.gitsbe	0.64179105	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_468__G19_M2.gitsbe	0.6865672	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_336__G19_M2.gitsbe	0.6641791	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_379__G19_M4.gitsbe	0.6641791	5	3	133	12	0.294117647058824	0.977941176470588	0.625	0.0220588235294118
topology.sif_run_112__G19_M2.gitsbe	0.64179105	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_85__G19_M7.gitsbe	0.5970149	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_353__G19_M3.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_334__G19_M6.gitsbe	0.619403	0	6	130	17	0	0.955882352941177	0	0.0441176470588235
topology.sif_run_2__G19_M2.gitsbe	0.5970149	1	1	135	16	0.0588235294117647	0.992647058823529	0.5	0.00735294117647059
topology.sif_run_219__G19_M2.gitsbe	0.6641791	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_204__G19_M4.gitsbe	0.5970149	2	5	131	15	0.117647058823529	0.963235294117647	0.285714285714286	0.0367647058823529
topology.sif_run_382__G19_M11.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_455__G19_M2.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_446__G19_M5.gitsbe	0.63432837	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_371__G19_M3.gitsbe	0.6492537	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_261__G19_M2.gitsbe	0.67164177	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_142__G19_M2.gitsbe	0.6268657	0	6	130	17	0	0.955882352941177	0	0.0441176470588235
topology.sif_run_101__G19_M3.gitsbe	0.6641791	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_219__G19_M0.gitsbe	0.6641791	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_19__G19_M2.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_260__G19_M1.gitsbe	0.64179105	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_263__G19_M0.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_54__G19_M2.gitsbe	0.6865672	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_122__G19_M4.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_425__G19_M4.gitsbe	0.6119403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_205__G19_M7.gitsbe	0.64179105	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_429__G19_M1.gitsbe	0.64179105	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_131__G19_M1.gitsbe	0.619403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_492__G19_M1.gitsbe	0.67164177	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_118__G19_M1.gitsbe	0.6492537	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_485__G19_M1.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_236__G19_M2.gitsbe	0.6268657	5	10	126	12	0.294117647058824	0.926470588235294	0.333333333333333	0.0735294117647059
topology.sif_run_150__G19_M1.gitsbe	0.64179105	0	4	132	17	0	0.970588235294118	0	0.0294117647058824
topology.sif_run_97__G19_M14.gitsbe	0.6567164	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_63__G19_M7.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_232__G19_M5.gitsbe	0.63432837	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_278__G19_M3.gitsbe	0.6268657	3	9	127	14	0.176470588235294	0.933823529411765	0.25	0.0661764705882353
topology.sif_run_140__G19_M2.gitsbe	0.6492537	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_82__G19_M1.gitsbe	0.64179105	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_127__G19_M6.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_78__G19_M4.gitsbe	0.6791045	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_452__G19_M4.gitsbe	0.67164177	0	1	135	17	0	0.992647058823529	0	0.00735294117647059
topology.sif_run_322__G19_M11.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_478__G19_M4.gitsbe	0.6791045	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_456__G19_M8.gitsbe	0.6641791	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_192__G19_M3.gitsbe	0.64179105	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_152__G19_M3.gitsbe	0.6492537	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_430__G19_M3.gitsbe	0.63432837	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_326__G19_M0.gitsbe	0.6268657	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_92__G19_M6.gitsbe	0.63432837	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_49__G19_M3.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_335__G19_M3.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_379__G19_M6.gitsbe	0.6641791	5	3	133	12	0.294117647058824	0.977941176470588	0.625	0.0220588235294118
topology.sif_run_479__G19_M2.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_338__G19_M4.gitsbe	0.64179105	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_164__G19_M0.gitsbe	0.64179105	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_129__G19_M7.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_387__G19_M0.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_35__G19_M0.gitsbe	0.63432837	6	7	129	11	0.352941176470588	0.948529411764706	0.461538461538462	0.0514705882352941
topology.sif_run_69__G19_M2.gitsbe	0.6641791	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_25__G19_M4.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_426__G19_M2.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_321__G19_M0.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_187__G19_M8.gitsbe	0.619403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_175__G19_M2.gitsbe	0.6492537	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_166__G19_M0.gitsbe	0.63432837	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_64__G19_M1.gitsbe	0.6492537	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_282__G19_M3.gitsbe	0.64179105	4	9	127	13	0.235294117647059	0.933823529411765	0.307692307692308	0.0661764705882353
topology.sif_run_256__G19_M1.gitsbe	0.6044776	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_48__G19_M3.gitsbe	0.64179105	5	8	128	12	0.294117647058824	0.941176470588235	0.384615384615385	0.0588235294117647
topology.sif_run_129__G19_M4.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_176__G19_M6.gitsbe	0.5970149	3	7	129	14	0.176470588235294	0.948529411764706	0.3	0.0514705882352941
topology.sif_run_129__G19_M3.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_226__G19_M7.gitsbe	0.64179105	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_276__G19_M2.gitsbe	0.6641791	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_397__G19_M6.gitsbe	0.619403	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_141__G19_M4.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_328__G19_M7.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_106__G19_M4.gitsbe	0.6119403	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_239__G19_M0.gitsbe	0.64179105	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_86__G19_M3.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_149__G19_M6.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_107__G19_M2.gitsbe	0.6268657	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_185__G19_M9.gitsbe	0.63432837	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_226__G19_M6.gitsbe	0.64179105	6	5	131	11	0.352941176470588	0.963235294117647	0.545454545454545	0.0367647058823529
topology.sif_run_92__G19_M1.gitsbe	0.619403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_115__G19_M0.gitsbe	0.6119403	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_219__G19_M4.gitsbe	0.6641791	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_9__G19_M1.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_174__G19_M5.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_210__G19_M5.gitsbe	0.67164177	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_364__G19_M4.gitsbe	0.6641791	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_438__G19_M1.gitsbe	0.6641791	2	5	131	15	0.117647058823529	0.963235294117647	0.285714285714286	0.0367647058823529
topology.sif_run_118__G19_M0.gitsbe	0.6492537	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_68__G19_M1.gitsbe	0.619403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_103__G19_M5.gitsbe	0.64179105	6	6	130	11	0.352941176470588	0.955882352941177	0.5	0.0441176470588235
topology.sif_run_294__G19_M6.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_53__G19_M2.gitsbe	0.6119403	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_8__G19_M1.gitsbe	0.6119403	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_4__G19_M1.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_134__G19_M2.gitsbe	0.64179105	4	1	135	13	0.235294117647059	0.992647058823529	0.8	0.00735294117647059
topology.sif_run_480__G19_M6.gitsbe	0.63432837	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_195__G19_M4.gitsbe	0.63432837	3	8	128	14	0.176470588235294	0.941176470588235	0.272727272727273	0.0588235294117647
topology.sif_run_253__G19_M3.gitsbe	0.5895522	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_410__G19_M3.gitsbe	0.6492537	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_243__G19_M2.gitsbe	0.58208954	3	1	135	14	0.176470588235294	0.992647058823529	0.75	0.00735294117647059
topology.sif_run_24__G19_M1.gitsbe	0.6044776	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_262__G19_M15.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_218__G19_M6.gitsbe	0.6044776	3	1	135	14	0.176470588235294	0.992647058823529	0.75	0.00735294117647059
topology.sif_run_168__G19_M0.gitsbe	0.64179105	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_212__G19_M6.gitsbe	0.64179105	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_255__G19_M0.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_353__G19_M0.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_334__G19_M5.gitsbe	0.619403	0	4	132	17	0	0.970588235294118	0	0.0294117647058824
topology.sif_run_263__G19_M3.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_50__G19_M0.gitsbe	0.6119403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_293__G19_M2.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_324__G19_M0.gitsbe	0.6492537	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_474__G19_M4.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_146__G19_M1.gitsbe	0.6044776	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_199__G19_M10.gitsbe	0.63432837	2	9	127	15	0.117647058823529	0.933823529411765	0.181818181818182	0.0661764705882353
topology.sif_run_352__G19_M0.gitsbe	0.6641791	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_373__G19_M5.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_164__G19_M2.gitsbe	0.64179105	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_295__G19_M4.gitsbe	0.6268657	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_171__G19_M3.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_60__G19_M2.gitsbe	0.64179105	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_9__G19_M0.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_359__G19_M0.gitsbe	0.6492537	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_376__G19_M11.gitsbe	0.64179105	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_226__G19_M8.gitsbe	0.64179105	6	5	131	11	0.352941176470588	0.963235294117647	0.545454545454545	0.0367647058823529
